"","PrimeMaskNo","PrimeNo","TargetMaskNo","TargetNo","PrimeMaskRT","PrimeNoRT","TargetMaskRT","TargetNoRT","RTrecognisePrime","RTrecogniseTarget"
"138",4,99,3,8,186,NA,359,81,1734,1391
"139",5,14,5,3,223,145,69,16,2287,1048
"140",4,14,5,99,325,145,207,NA,1873,2271
"141",3,99,3,8,87,NA,445,81,1119,1477
"142",5,3,4,99,101,10,186,NA,1042,1734
"143",7,14,6,99,69,71,24,NA,3165,2604
"144",6,14,5,99,166,145,13,NA,2746,2077
"145",4,99,5,8,370,NA,236,81,1918,2300
"146",5,14,5,6,61,71,354,78,2125,2418
"147",4,99,4,99,162,NA,187,NA,1710,1735
"148",5,6,4,99,193,28,160,NA,2257,1708
"149",5,14,5,99,214,71,75,NA,2278,2139
"150",4,99,6,3,274,NA,150,21,1822,1053
"151",6,4,4,99,188,25,332,NA,1573,1880
"152",4,99,5,99,152,NA,116,NA,1700,2180
"153",8,3,4,99,182,40,318,NA,1072,1866
"154",3,99,4,99,436,NA,2,NA,1468,1550
"155",4,99,4,8,206,NA,49,81,1754,1597
"156",4,99,5,8,297,NA,37,81,1845,2101
"157",9,14,5,99,228,71,302,NA,4356,2366
"158",5,14,6,99,53,71,294,NA,2117,2874
"159",5,14,5,99,355,71,74,NA,2419,2138
"160",4,99,8,6,195,NA,232,66,1743,2646
"161",4,99,6,99,279,NA,8,NA,1827,2588
"162",6,99,5,99,55,NA,5,NA,2635,2069
"163",4,99,5,8,76,NA,211,81,1624,2275
"164",7,5,6,99,69,65,278,NA,2129,2858
"165",3,6,4,99,454,28,346,NA,1486,1894
"166",4,99,10,8,229,NA,159,81,1777,3693
"167",5,6,6,99,180,28,335,NA,2244,2915
"168",6,14,4,99,188,71,228,NA,2768,1776
"169",4,99,6,4,393,NA,55,46,1941,1594
"170",4,99,4,99,257,NA,104,NA,1805,1652
"171",5,14,6,4,349,71,24,44,2413,1592
"172",6,3,4,99,55,40,181,NA,1072,1729
"173",4,6,4,99,246,28,211,NA,1794,1759
"174",5,6,4,99,13,28,21,NA,2077,1569
"175",5,14,7,99,303,71,137,NA,2367,3233
"176",4,99,5,8,9,NA,218,81,1557,2282
"177",6,14,7,99,120,71,158,NA,2700,3254
"178",5,14,4,99,87,71,232,NA,2151,1780
"179",4,99,4,8,60,NA,176,81,1608,1724
"180",4,14,7,3,352,145,291,44,1900,1076
"181",6,4,8,5,172,25,234,43,1573,2107
"182",5,14,6,4,231,145,337,21,2295,1569
"183",4,99,5,8,217,NA,227,81,1765,2291
"184",3,99,5,99,441,NA,95,NA,1473,2159
"185",4,6,6,99,63,28,125,NA,1611,2705
"186",5,14,6,99,131,145,337,NA,2195,2917
"187",4,99,4,8,176,NA,125,81,1724,1673
"188",5,3,6,99,324,36,119,NA,1068,2699
"189",5,14,8,4,207,71,63,59,2271,1607
"190",6,3,4,99,41,47,262,NA,1079,1810
"191",5,3,4,99,101,6,274,NA,1038,1822
"192",4,6,4,99,229,28,52,NA,1777,1600
"193",4,99,4,8,26,NA,81,81,1574,1629
"194",4,14,4,99,180,145,388,NA,1728,1936
"195",4,14,6,99,245,71,8,NA,1793,2588
"196",4,99,4,8,213,NA,186,81,1761,1734
"197",3,99,6,99,435,NA,150,NA,1467,2730
"198",4,14,4,99,428,71,158,NA,1976,1706
"199",3,99,4,8,467,NA,234,81,1499,1782
"200",5,14,4,7,146,71,405,24,2210,1953
"201",99,3,3,99,NA,44,445,NA,1076,1477
"202",4,14,6,99,178,145,67,NA,1726,2647
"203",8,14,5,99,84,145,26,NA,3696,2090
"204",99,7,6,99,NA,106,319,NA,3202,2899
"205",6,14,7,99,41,71,41,NA,2621,3137
"206",5,14,4,99,271,71,358,NA,2335,1906
"207",3,99,4,99,449,NA,316,NA,1481,1864
"208",4,99,4,99,87,NA,197,NA,1635,1745
"209",4,99,4,8,75,NA,120,81,1623,1668
"210",4,14,4,99,101,71,95,NA,1649,1643
"211",5,99,4,99,424,NA,9,NA,2488,1557
"212",6,99,4,99,76,NA,377,NA,2656,1925
"213",4,99,4,99,251,NA,391,NA,1799,1939
"214",3,6,5,99,461,28,171,NA,1493,2235
"215",5,14,6,7,167,71,285,24,2231,2865
"216",5,14,5,99,88,71,224,NA,2152,2288
"217",4,99,4,99,233,NA,298,NA,1781,1846
"218",4,14,4,99,270,71,111,NA,1818,1659
"219",8,14,7,99,280,71,206,NA,3892,3302
"220",7,14,5,99,187,71,87,NA,3283,2151
"221",99,14,7,99,NA,71,240,NA,6779,3336
"222",5,99,4,6,75,NA,382,66,2139,1930
"223",6,14,6,99,259,71,131,NA,2839,2711
"224",5,99,4,8,18,NA,278,81,2082,1826
"225",6,99,3,99,172,NA,445,NA,2752,1477
"226",4,14,7,99,442,71,229,NA,1990,3325
"227",5,14,4,6,69,71,198,78,2133,1746
"228",4,99,5,99,4,NA,22,NA,1552,2086
"229",5,14,5,99,11,71,431,NA,2075,2495
"230",6,14,5,99,24,71,196,NA,2604,2260
"231",6,4,10,99,55,55,159,NA,1603,4803
"232",5,14,6,99,193,71,117,NA,2257,2697
"233",4,99,6,8,182,NA,127,81,1730,2707
"234",4,99,4,99,192,NA,215,NA,1740,1763
"235",4,99,4,99,3,NA,245,NA,1551,1793
"236",5,6,3,99,324,28,448,NA,2388,1480
"237",4,99,4,99,332,NA,173,NA,1880,1721
"238",3,6,6,3,280,28,216,28,1312,1060
"239",6,14,5,99,59,71,20,NA,2639,2084
"240",6,14,7,99,46,145,78,NA,2626,3174
