"","PrimeMaskNo","PrimeNo","TargetMaskNo","TargetNo","PrimeMaskRT","PrimeNoRT","TargetMaskRT","TargetNoRT","RTrecognisePrime","RTrecogniseTarget"
"102",4,13,4,5,221,109,182,12,1769,1730
"103",3,5,2,7,112,47,432,1,1144,948
"104",5,7,3,99,197,54,24,NA,2261,1056
"105",5,2,2,5,210,6,451,66,522,967
"106",4,13,3,5,403,109,457,12,1951,1489
"107",4,13,4,9,207,109,310,97,1755,1858
"108",8,3,4,7,22,42,121,1,1074,1669
"109",7,99,3,9,185,NA,6,97,3281,1038
"110",3,99,3,99,453,NA,327,NA,1485,1359
"111",3,13,4,9,70,109,29,97,1102,1577
"112",3,13,2,5,208,109,462,12,1240,978
"113",4,13,7,9,369,109,68,97,1917,3164
"114",4,7,5,99,240,54,137,NA,1788,2201
"115",2,13,5,9,454,109,344,97,970,2408
"116",4,7,3,99,341,54,197,NA,1889,1229
"117",3,99,4,99,16,NA,32,NA,1048,1580
"118",3,13,4,5,354,109,169,12,1386,1717
"119",3,13,8,9,102,109,226,97,1134,3838
"120",2,13,2,5,353,109,361,66,869,877
"121",2,99,3,9,446,NA,48,97,962,1080
"122",3,13,4,5,434,109,64,12,1466,1612
"123",3,7,4,99,222,54,243,NA,1254,1791
"124",3,13,4,2,82,109,99,10,1114,526
"125",5,2,3,99,342,27,195,NA,543,1227
"126",3,99,2,9,303,NA,449,97,1335,965
"127",6,2,2,5,94,11,441,12,527,957
"128",3,7,3,99,10,54,45,NA,1042,1077
"129",4,7,4,99,266,54,297,NA,1814,1845
"130",3,13,4,2,69,109,61,18,1101,534
"131",3,13,3,5,132,109,59,66,1164,1091
"132",3,13,2,9,311,109,478,97,1343,994
"133",3,13,3,9,124,109,73,97,1156,1105
"134",4,13,3,5,240,109,48,12,1788,1080
"135",4,2,3,9,443,6,33,97,522,1065
"136",3,7,3,99,97,54,35,NA,1129,1067
"137",2,7,4,9,472,54,183,97,988,1731
"138",3,99,2,7,50,NA,445,1,1082,961
"139",6,2,2,5,324,17,437,12,533,953
"140",3,99,4,2,48,NA,59,15,1080,531
"141",3,7,2,9,250,54,480,97,1282,996
"142",4,2,3,9,352,28,22,97,544,1054
"143",2,13,2,9,470,109,453,97,986,969
"144",3,99,3,9,452,NA,253,97,1484,1285
"145",4,5,4,9,296,30,297,97,1844,1845
"146",5,13,3,2,141,109,404,26,2205,542
"147",5,99,2,9,123,NA,474,97,2187,990
"148",3,7,3,99,200,54,7,NA,1232,1039
"149",4,13,2,5,412,109,471,12,1960,987
"150",3,13,2,5,268,109,461,12,1300,977
"151",3,7,4,2,236,54,70,12,1268,528
"152",3,5,4,9,182,30,14,97,1214,1562
"153",7,3,8,2,334,35,226,7,1067,523
"154",3,99,3,99,283,NA,13,NA,1315,1045
"155",6,99,4,9,23,NA,81,97,2603,1629
"156",3,13,2,5,228,109,455,12,1260,971
"157",3,13,2,5,7,109,480,12,1039,996
"158",3,99,3,2,33,NA,434,6,1065,522
"159",7,5,2,9,334,30,438,97,2094,954
"160",2,5,3,9,413,30,131,97,929,1163
"161",3,99,3,2,88,NA,464,6,1120,522
"162",3,5,4,2,39,47,317,17,1071,533
"163",2,5,2,3,478,30,422,16,994,938
"164",3,13,3,5,7,109,40,12,1039,1072
"165",3,99,4,99,170,NA,344,NA,1202,1892
"166",3,99,3,9,153,NA,66,97,1185,1098
"167",8,5,5,2,22,47,287,8,2111,524
"168",4,2,4,7,178,10,179,1,526,1727
"169",4,99,4,9,22,NA,54,97,1570,1602
"170",4,2,3,99,240,13,136,NA,529,1168
"171",7,2,3,4,334,12,459,31,528,1491
"172",3,13,3,9,11,109,189,97,1043,1221
"173",4,2,3,9,22,24,51,97,540,1083
"174",2,13,4,9,474,109,37,97,990,1585
"175",3,99,3,9,237,NA,16,97,1269,1048
"176",3,13,3,5,32,109,51,66,1064,1083
"177",2,13,4,5,454,109,158,12,970,1706
"178",2,13,2,5,339,109,468,66,855,984
"179",6,99,5,9,204,NA,296,97,2784,2360
"180",99,2,4,9,NA,22,237,97,538,1785
"181",2,5,3,9,417,30,49,97,933,1081
"182",3,13,3,5,30,109,303,66,1062,1335
"183",3,99,3,2,156,NA,459,13,1188,529
"184",4,2,3,99,341,29,74,NA,545,1106
"185",3,99,3,99,35,NA,7,NA,1067,1039
"186",3,13,3,2,36,109,453,28,1068,544
"187",2,99,5,2,445,NA,296,14,961,530
"188",4,2,3,9,443,28,134,97,544,1166
"189",3,7,3,9,232,54,286,97,1264,1318
"190",8,99,5,7,22,NA,271,1,3634,2335
"191",3,5,3,99,84,76,70,NA,1116,1102
"192",6,99,2,9,219,NA,478,97,2799,994
"193",3,13,2,9,53,109,475,97,1085,991
"194",2,13,2,5,417,109,369,12,933,885
"195",4,7,3,99,280,54,267,NA,1828,1299
"196",4,5,3,99,65,76,218,NA,1613,1250
"197",5,2,5,9,197,12,193,97,528,2257
"198",3,99,4,7,14,NA,421,1,1046,1969
"199",99,7,3,99,NA,54,123,NA,3150,1155
"200",3,13,4,5,11,109,222,12,1043,1770
"201",3,99,6,3,227,NA,294,6,1259,1038
"202",3,5,5,7,75,47,306,1,1107,2370
"203",2,99,3,9,474,NA,447,97,990,1479
"204",3,13,3,9,6,109,212,97,1038,1244
"205",7,3,4,7,267,43,146,1,1075,1694
"206",2,3,2,4,446,35,420,31,962,936
"207",2,13,4,5,426,109,229,12,942,1777
"208",3,99,4,9,119,NA,65,97,1151,1613
"209",3,99,3,9,165,NA,311,97,1197,1343
"210",3,7,3,99,127,54,67,NA,1159,1099
"211",5,2,3,5,210,5,16,66,521,1048
"212",4,99,2,9,287,NA,469,97,1835,985
"213",4,99,4,99,304,NA,100,NA,1852,1648
"214",3,99,3,9,6,NA,59,97,1038,1091
"215",6,99,3,9,372,NA,80,97,2952,1112
"216",3,7,4,2,6,54,155,31,1038,547
"217",3,7,4,2,94,54,346,14,1126,530
"218",4,2,6,9,403,10,46,97,526,2626
"219",2,13,3,9,342,109,131,97,858,1163
"220",3,99,3,9,1,NA,139,97,1033,1171
"221",7,2,4,2,267,7,285,18,523,534
"222",3,13,3,9,110,109,61,97,1142,1093
"223",3,7,3,99,355,54,249,NA,1387,1281
"224",3,99,5,9,102,NA,397,97,1134,2461
"225",4,2,3,9,287,24,55,97,540,1087
"226",3,13,3,9,197,109,16,97,1229,1048
"227",2,13,3,5,444,109,25,12,960,1057
"228",2,13,2,9,444,109,444,97,960,960
"229",3,13,3,5,288,109,44,12,1320,1076
"230",3,13,3,9,239,109,23,97,1271,1055
"231",3,99,3,99,9,NA,244,NA,1041,1276
"232",3,7,3,99,354,54,110,NA,1386,1142
"233",3,13,2,9,254,109,427,97,1286,943
"234",3,99,3,7,235,NA,94,1,1267,1126
"235",4,7,3,99,423,54,208,NA,1971,1240
"236",6,13,3,5,94,109,131,12,2674,1163
"237",3,7,3,99,179,54,87,NA,1211,1119
"238",5,99,3,9,234,NA,16,97,2298,1048
"239",3,99,5,2,40,NA,68,24,1072,540
"240",4,13,99,2,225,109,NA,23,1773,539
