"","Mask1.RESP.Trial.","Mask2.RESP.Trial.","Mask3.RESP.Trial.","Mask4.RESP.Trial.","Mask5.RESP.Trial.","Mask6.RESP.Trial.","Mask7.RESP.Trial.","Mask8.RESP.Trial.","Mask9.RESP.Trial.","Mask10.RESP.Trial.","Mask11.RESP.Trial.","Mask12.RESP.Trial.","Mask13.RESP.Trial.","Mask14.RESP.Trial.","Mask15.RESP.Trial.","Mask16.RESP.Trial.","Mask17.RESP.Trial.","Mask18.RESP.Trial.","Mask1.RT.Trial.","Mask2.RT.Trial.","Mask3.RT.Trial.","Mask4.RT.Trial.","Mask5.RT.Trial.","Mask6.RT.Trial.","Mask7.RT.Trial.","Mask8.RT.Trial.","Mask9.RT.Trial.","Mask10.RT.Trial.","Mask11.RT.Trial.","Mask12.RT.Trial.","Mask13.RT.Trial.","Mask14.RT.Trial.","Mask15.RT.Trial.","Mask16.RT.Trial.","Mask17.RT.Trial.","Mask18.RT.Trial."
"28",0,0,"0","{SPACE}","0","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,102,0,32,0,0,0,113,0,0,0,0,0,0,0,0
"29",0,0,"0","0","0","0","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0
"30",0,0,"0","0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,246,143,0,0,0,113,0,0,0,0,0,0,0,0
"31",0,0,"0","0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,72,36,0,0,0,113,0,0,0,0,0,0,0,0
"32",0,0,"0","{SPACE}","0","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,213,0,32,0,0,0,113,0,0,0,0,0,0,0,0
"33",0,0,"0","{SPACE}","0","{SPACE}","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,336,0,128,0,58,0,0,0,0,0,0,0,0,0,0
"34",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,40,0,156,167,0,101,113,0,0,0,0,0,0,0,0
"35",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,416,154,0,85,58,0,0,0,0,0,0,0,0,0,0
"36",0,0,"0","{SPACE}","0","{SPACE}","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,2,0,21,0,275,0,315,0,0,0,0,0,0,0,0
"37",0,0,"0","0","0","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,263,90,0,0,315,0,0,0,0,0,0,0,0
"38",0,0,"0","0","0","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0
"39",0,0,"0","0","0","{SPACE}","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,275,0,315,0,0,0,0,0,0,0,0
"40",0,0,"0","0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,392,150,0,0,0,113,0,0,0,0,0,0,0,0
"41",0,0,"0","0","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,58,0,70,0,0,315,0,0,0,0,0,0,0,0
"42",0,0,"0","0","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,139,21,0,275,0,315,0,0,0,0,0,0,0,0
"43",0,0,"0","0","0","0","{SPACE}","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,101,113,0,0,0,0,0,0,0,0
"44",0,0,"0","{SPACE}","{SPACE}","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,220,34,0,0,0,0,315,0,0,0,0,0,0,0,0
"45",0,0,"0","0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,120,150,0,0,0,113,0,0,0,0,0,0,0,0
"46",0,0,"0","{SPACE}","0","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,70,0,32,0,0,0,113,0,0,0,0,0,0,0,0
"47",0,0,"0","{SPACE}","0","0","{SPACE}","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,393,0,0,371,0,101,113,0,0,0,0,0,0,0,0
"48",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,87,203,21,0,275,0,315,0,0,0,0,0,0,0,0
"49",0,0,"0","{SPACE}","0","{SPACE}","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,424,0,21,0,275,0,315,0,0,0,0,0,0,0,0
"50",0,0,"0","0","{SPACE}","0","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,55,0,0,0,0,0,0,0,0,0,0
"51",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,404,58,0,70,0,0,315,0,0,0,0,0,0,0,0
"52",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,14,72,36,0,0,0,113,0,0,0,0,0,0,0,0
"53",0,0,"0","0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,96,143,0,0,0,113,0,0,0,0,0,0,0,0
"54",0,0,"0","0","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,250,0,60,0,0,315,0,0,0,0,0,0,0,0
"55",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,49,57,150,0,0,0,113,0,0,0,0,0,0,0,0
"56",0,0,"0","{SPACE}","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,231,0,0,382,0,0,113,0,0,0,0,0,0,0,0
"57",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,136,0,335,371,0,101,113,0,0,0,0,0,0,0,0
"58",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,137,107,32,0,0,0,113,0,0,0,0,0,0,0,0
"59",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,68,116,0,90,0,0,315,0,0,0,0,0,0,0,0
"60",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,379,0,50,167,0,101,113,0,0,0,0,0,0,0,0
"61",0,0,"0","0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,368,143,0,0,0,113,0,0,0,0,0,0,0,0
"62",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,245,251,143,0,0,0,113,0,0,0,0,0,0,0,0
"63",0,0,"0","0","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,245,0,70,0,0,315,0,0,0,0,0,0,0,0
"64",0,0,"0","0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,100,143,0,0,0,113,0,0,0,0,0,0,0,0
"65",0,0,"0","0","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,264,21,0,275,0,315,0,0,0,0,0,0,0,0
"66",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,222,345,21,0,275,0,315,0,0,0,0,0,0,0,0
"67",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,126,72,36,0,0,0,113,0,0,0,0,0,0,0,0
"68",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,216,258,128,0,58,0,0,0,0,0,0,0,0,0,0
"69",0,0,"0","0","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,113,0,0,0,0,0,0,0,0
"70",0,0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,93,13,79,0,0,0,0,0,0,0,0,0,0,0
"71",0,0,"0","{SPACE}","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,128,0,0,60,0,0,315,0,0,0,0,0,0,0,0
"72",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,25,0,335,371,0,101,113,0,0,0,0,0,0,0,0
"73",0,0,"0","0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,107,32,0,0,0,113,0,0,0,0,0,0,0,0
"74",0,0,"0","0","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,315,0,0,0,0,0,0,0,0
"75",0,0,"0","0","0","0","0","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,113,0,0,0,0,0,0,0,0
"76",0,0,"0","0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,98,215,0,0,0,315,0,0,0,0,0,0,0,0
"77",0,0,"0","0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,228,143,0,0,0,113,0,0,0,0,0,0,0,0
"78",0,0,"0","0","0","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0
"79",0,0,"0","0","0","0","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,315,0,0,0,0,0,0,0,0
"80",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,98,135,0,101,0,0,315,0,0,0,0,0,0,0,0
"81",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,19,119,150,0,0,0,113,0,0,0,0,0,0,0,0
"82",0,0,"0","0","0","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,335,371,0,101,113,0,0,0,0,0,0,0,0
"83",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,336,358,220,57,0,0,0,0,0,0,0,0,0,0,0
"84",0,0,"0","{SPACE}","0","{SPACE}","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,424,0,21,0,275,0,315,0,0,0,0,0,0,0,0
"85",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,341,0,199,85,58,0,0,0,0,0,0,0,0,0,0
"86",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,163,58,0,70,0,0,315,0,0,0,0,0,0,0,0
"87",0,0,"0","0","{SPACE}","0","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,244,0,85,58,0,0,0,0,0,0,0,0,0,0
"88",0,0,"0","0","{SPACE}","0","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,217,0,85,58,0,0,0,0,0,0,0,0,0,0
"89",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,39,0,109,60,0,0,315,0,0,0,0,0,0,0,0
"90",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,257,72,36,0,0,0,113,0,0,0,0,0,0,0,0
"91",0,0,"0","0","0","{SPACE}","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,58,0,0,0,0,0,0,0,0,0,0
"92",0,0,"0","{SPACE}","{SPACE}","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,315,34,0,0,0,0,315,0,0,0,0,0,0,0,0
"93",0,0,"0","0","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,67,21,0,275,0,315,0,0,0,0,0,0,0,0
"94",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,133,119,150,0,0,0,113,0,0,0,0,0,0,0,0
"95",0,0,"0","{SPACE}","0","{SPACE}","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,218,0,128,0,58,0,0,0,0,0,0,0,0,0,0
"96",0,0,"0","{SPACE}","{SPACE}","0","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,281,142,0,0,55,0,0,0,0,0,0,0,0,0,0
"97",0,0,"0","0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,62,36,0,0,0,113,0,0,0,0,0,0,0,0
"98",0,0,"0","0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,51,32,0,0,0,113,0,0,0,0,0,0,0,0
"99",0,0,"0","0","{SPACE}","0","{SPACE}","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,89,0,167,0,101,113,0,0,0,0,0,0,0,0
"100",0,0,"0","0","0","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
"101",0,0,"0","0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,251,143,0,0,0,113,0,0,0,0,0,0,0,0
"102",0,0,"0","0","0","{SPACE}","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,58,0,0,0,0,0,0,0,0,0,0
"103",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,144,345,21,0,275,0,315,0,0,0,0,0,0,0,0
"104",0,0,"0","0","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,113,0,0,0,0,0,0,0,0
"105",0,0,"0","0","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,116,0,90,0,0,315,0,0,0,0,0,0,0,0
"106",0,0,"0","0","0","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
"107",0,0,"0","0","0","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,220,57,0,0,0,0,0,0,0,0,0,0,0
"108",0,0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,118,156,167,0,101,113,0,0,0,0,0,0,0,0
"109",0,0,"0","0","{SPACE}","0","{SPACE}","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,71,0,167,0,101,113,0,0,0,0,0,0,0,0
"110",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,170,61,21,0,275,0,315,0,0,0,0,0,0,0,0
"111",0,0,"0","{SPACE}","0","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,440,0,63,0,0,0,113,0,0,0,0,0,0,0,0
"112",0,0,"0","0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,387,143,0,0,0,113,0,0,0,0,0,0,0,0
"113",0,0,"0","{SPACE}","0","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,130,0,63,0,0,0,113,0,0,0,0,0,0,0,0
"114",0,0,"0","0","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,315,0,0,0,0,0,0,0,0
"115",0,0,"0","0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,57,150,0,0,0,113,0,0,0,0,0,0,0,0
"116",0,0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,51,109,60,0,0,315,0,0,0,0,0,0,0,0
"117",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,188,0,220,57,0,0,0,0,0,0,0,0,0,0,0
"118",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,161,58,0,70,0,0,315,0,0,0,0,0,0,0,0
"119",0,0,"0","0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,155,143,0,0,0,113,0,0,0,0,0,0,0,0
"120",0,0,"0","{SPACE}","0","{SPACE}","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,13,0,21,0,275,0,315,0,0,0,0,0,0,0,0
"121",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,143,368,143,0,0,0,113,0,0,0,0,0,0,0,0
"122",0,0,"0","0","{SPACE}","0","{SPACE}","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,146,0,66,0,101,113,0,0,0,0,0,0,0,0
"123",0,0,"0","0","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,203,21,0,275,0,315,0,0,0,0,0,0,0,0
"124",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,418,109,142,60,0,0,315,0,0,0,0,0,0,0,0
"125",0,0,"0","{SPACE}","0","0","0","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,101,113,0,0,0,0,0,0,0,0
"126",0,0,"0","0","0","0","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,315,0,0,0,0,0,0,0,0
"127",0,0,"0","{SPACE}","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,112,0,0,382,0,0,113,0,0,0,0,0,0,0,0
"128",0,0,"0","0","0","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,156,167,0,101,113,0,0,0,0,0,0,0,0
"129",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,414,119,150,0,0,0,113,0,0,0,0,0,0,0,0
"130",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,272,0,109,60,0,0,315,0,0,0,0,0,0,0,0
"131",0,0,"0","0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,165,215,0,0,0,315,0,0,0,0,0,0,0,0
"132",0,0,"0","0","0","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,113,0,0,0,0,0,0,0,0
"133",0,0,"0","{SPACE}","{SPACE}","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,186,34,0,0,0,0,315,0,0,0,0,0,0,0,0
"134",0,0,"0","0","0","0","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,58,0,0,0,0,0,0,0,0,0,0
"135",0,0,"0","0","0","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,113,0,0,0,0,0,0,0,0
"136",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,27,119,150,0,0,0,113,0,0,0,0,0,0,0,0
"137",0,0,"0","0","{SPACE}","0","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,154,0,85,58,0,0,0,0,0,0,0,0,0,0
"138",0,0,"0","0","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,61,21,0,275,0,315,0,0,0,0,0,0,0,0
"139",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,348,61,21,0,275,0,315,0,0,0,0,0,0,0,0
"140",0,0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,20,109,60,0,0,315,0,0,0,0,0,0,0,0
