"","TMask1.RESP.Trial.","TMask2.RESP.Trial.","TMask3.RESP.Trial.","TMask4.RESP.Trial.","TMask5.RESP.Trial.","TMask6.RESP.Trial.","TMask7.RESP.Trial.","TMask8.RESP.Trial.","TMask9.RESP.Trial.","TMask10.RESP.Trial.","TMask11.RESP.Trial.","TMask12.RESP.Trial.","TMask13.RESP.Trial.","TMask14.RESP.Trial.","TMask15.RESP.Trial.","TMask16.RESP.Trial.","TMask17.RESP.Trial.","TMask18.RESP.Trial.","TMask1.RT.Trial.","TMask2.RT.Trial.","TMask3.RT.Trial.","TMask4.RT.Trial.","TMask5.RT.Trial.","TMask6.RT.Trial.","TMask7.RT.Trial.","TMask8.RT.Trial.","TMask9.RT.Trial.","TMask10.RT.Trial.","TMask11.RT.Trial.","TMask12.RT.Trial.","TMask13.RT.Trial.","TMask14.RT.Trial.","TMask15.RT.Trial.","TMask16.RT.Trial.","TMask17.RT.Trial.","TMask18.RT.Trial."
"1","0",0,"0","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,98,0,220,197,328,0,0,0,0,0,0,142,0,0,0
"2","0",0,"0","0","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,186,305,0,0,0,0,0,0,0,0,142,0,0,0
"3","0",0,"0","0","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,205,66,328,0,0,0,0,0,0,142,0,0,0
"4","0",0,"0","0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,"0",0,0,0,0,0,0,0,305,192,0,44,0,0,0,0,0,0,0,0,0,0
"5","0",0,"0","0","0","0","{SPACE}","0","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,142,0,0,0
"6","0",0,"0","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,194,80,7,328,0,0,0,0,0,0,142,0,0,0
"7","0",0,"0","0","0","0","{SPACE}","{SPACE}","0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,171,234,0,0,0,0,0,0,0,0,0,0
"8","0",0,"0","0","0","{SPACE}","0","{SPACE}","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,385,0,328,0,0,0,0,0,0,142,0,0,0
"9","0",0,"0","0","0","0","0","0","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0
"10","0",0,"0","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,"0",0,0,0,0,0,0,0,316,262,375,44,0,0,0,0,0,0,0,0,0,0
"11","0",0,"0","0","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,262,375,44,0,0,0,0,0,0,0,0,0,0
"12","0",0,"0","0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,"0",0,0,0,0,0,0,0,311,0,171,234,0,0,0,0,0,0,0,0,0,0
"13","0",0,"0","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,324,80,7,328,0,0,0,0,0,0,142,0,0,0
"14","0",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,120,252,220,197,328,0,0,0,0,0,0,142,0,0,0
"15","0",0,"0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,145,284,385,0,328,0,0,0,0,0,0,142,0,0,0
"16","0",0,"0","0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,201,0,66,328,0,0,0,0,0,0,142,0,0,0
"17","0",0,"0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,241,352,385,0,328,0,0,0,0,0,0,142,0,0,0
"18","0",0,"0","{SPACE}","0","0","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,350,0,0,206,37,32,0,0,0,0,0,142,0,0,0
"19","0",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,194,226,27,206,37,32,0,0,0,0,0,142,0,0,0
"20","0",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,228,324,80,7,328,0,0,0,0,0,0,142,0,0,0
"21","0",0,"0","{SPACE}","0","0","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,280,0,0,33,37,32,0,0,0,0,0,142,0,0,0
"22","0",0,"0","0","{SPACE}","0","0","{SPACE}","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,233,0,0,328,0,0,0,0,0,0,142,0,0,0
"23","0",0,"0","0","0","{SPACE}","0","0","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,142,0,0,0
"24","0",0,"0","0","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,88,0,389,37,32,0,0,0,0,0,142,0,0,0
"25","0",0,"0","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,206,0,220,197,328,0,0,0,0,0,0,142,0,0,0
"26","0",0,"{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,350,256,277,0,95,328,0,0,0,0,0,0,142,0,0,0
"27","0",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,309,206,315,206,37,32,0,0,0,0,0,142,0,0,0
"28","0",0,"0","0","0","0","0","{SPACE}","0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
"29","0",0,"0","0","0","{SPACE}","{SPACE}","0","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,209,274,0,0,0,0,0,0,0,142,0,0,0
"30","0",0,"0","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,291,0,220,197,328,0,0,0,0,0,0,142,0,0,0
"31","0",0,"0","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,108,220,197,328,0,0,0,0,0,0,142,0,0,0
"32","0",0,"0","0","0","{SPACE}","0","{SPACE}","{SPACE}",0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,136,0,37,32,0,0,0,0,0,142,0,0,0
