"","TMask1.RESP.Trial.","TMask2.RESP.Trial.","TMask3.RESP.Trial.","TMask4.RESP.Trial.","TMask5.RESP.Trial.","TMask6.RESP.Trial.","TMask7.RESP.Trial.","TMask8.RESP.Trial.","TMask9.RESP.Trial.","TMask10.RESP.Trial.","TMask11.RESP.Trial.","TMask12.RESP.Trial.","TMask13.RESP.Trial.","TMask14.RESP.Trial.","TMask15.RESP.Trial.","TMask16.RESP.Trial.","TMask17.RESP.Trial.","TMask18.RESP.Trial.","TMask1.RT.Trial.","TMask2.RT.Trial.","TMask3.RT.Trial.","TMask4.RT.Trial.","TMask5.RT.Trial.","TMask6.RT.Trial.","TMask7.RT.Trial.","TMask8.RT.Trial.","TMask9.RT.Trial.","TMask10.RT.Trial.","TMask11.RT.Trial.","TMask12.RT.Trial.","TMask13.RT.Trial.","TMask14.RT.Trial.","TMask15.RT.Trial.","TMask16.RT.Trial.","TMask17.RT.Trial.","TMask18.RT.Trial."
"1",0,"{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,456,281,173,170,145,0,289,0,0,0,0,0,0,0,0,0,0
"2",0,"{SPACE}","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,380,289,40,0,0,0,289,0,0,0,0,0,0,0,0,0,0
"3",0,"0","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,35,0,152,90,60,289,0,0,0,0,0,0,0,0,0,0
"4",0,"0","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,65,0,152,90,60,289,0,0,0,0,0,0,0,0,0,0
"5",0,"{SPACE}","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,227,165,0,335,0,0,289,0,0,0,0,0,0,0,0,0,0
"6",0,"{SPACE}","0","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0
"7",0,"0","0","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,125,385,0,0,289,0,0,0,0,0,0,0,0,0,0
"8",0,"{SPACE}","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,438,146,348,0,0,0,289,0,0,0,0,0,0,0,0,0,0
"9",0,"0","0","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0
"10",0,"0","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,303,0,307,0,0,289,0,0,0,0,0,0,0,0,0,0
"11",0,"0","0","0","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,289,0,0,0,0,0,0,0,0,0,0
"12",0,"0","0","{SPACE}","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,291,0,0,0,0,0,0,0,0,0,0,0,0
"13",0,"0","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,329,0,307,0,0,289,0,0,0,0,0,0,0,0,0,0
"14",0,"{SPACE}","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,351,345,40,0,0,0,289,0,0,0,0,0,0,0,0,0,0
"15",0,"{SPACE}","0","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,360,0,0,152,90,60,289,0,0,0,0,0,0,0,0,0,0
"16",0,"0","{SPACE}","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,289,40,0,0,0,289,0,0,0,0,0,0,0,0,0,0
"17",0,"{SPACE}","0","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,355,0,287,307,0,0,289,0,0,0,0,0,0,0,0,0,0
"18",0,"{SPACE}","0","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,455,0,107,307,0,0,289,0,0,0,0,0,0,0,0,0,0
"19",0,"{SPACE}","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,460,224,0,307,0,0,289,0,0,0,0,0,0,0,0,0,0
"20",0,"0","0","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,90,60,289,0,0,0,0,0,0,0,0,0,0
"21",0,"{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,370,179,185,0,291,0,0,0,0,0,0,0,0,0,0,0,0
"22",0,"0","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,289,0,307,0,0,289,0,0,0,0,0,0,0,0,0,0
"23",0,"{SPACE}","{SPACE}","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,382,356,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0
"24",0,"{SPACE}","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,466,0,0,307,0,0,289,0,0,0,0,0,0,0,0,0,0
"25",0,"0","{SPACE}","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0
"26",0,"{SPACE}","0","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0
"27",0,"{SPACE}","0","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0
"28",0,"0","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,289,0,0,0,0,0,0,0,0,0,0
"29",0,"0","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,224,0,307,0,0,289,0,0,0,0,0,0,0,0,0,0
"30",0,"{SPACE}","0","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,427,0,75,0,0,0,289,0,0,0,0,0,0,0,0,0,0
"31",0,"0","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,338,282,0,90,60,289,0,0,0,0,0,0,0,0,0,0
"32",0,"0","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,217,0,152,90,60,289,0,0,0,0,0,0,0,0,0,0
"33",0,"{SPACE}","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,396,217,0,152,90,60,289,0,0,0,0,0,0,0,0,0,0
"34",0,"0","{SPACE}","0","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,145,0,289,0,0,0,0,0,0,0,0,0,0
"35",0,"{SPACE}","0","0","0","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,77,60,289,0,0,0,0,0,0,0,0,0,0
"36",0,"0","0","{SPACE}","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,291,0,0,0,0,0,0,0,0,0,0,0,0
"37",0,"0","0","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,90,60,289,0,0,0,0,0,0,0,0,0,0
