"","TMask1.RESP.Trial.","TMask2.RESP.Trial.","TMask3.RESP.Trial.","TMask4.RESP.Trial.","TMask5.RESP.Trial.","TMask6.RESP.Trial.","TMask7.RESP.Trial.","TMask8.RESP.Trial.","TMask9.RESP.Trial.","TMask10.RESP.Trial.","TMask11.RESP.Trial.","TMask12.RESP.Trial.","TMask13.RESP.Trial.","TMask14.RESP.Trial.","TMask15.RESP.Trial.","TMask16.RESP.Trial.","TMask17.RESP.Trial.","TMask18.RESP.Trial.","TMask1.RT.Trial.","TMask2.RT.Trial.","TMask3.RT.Trial.","TMask4.RT.Trial.","TMask5.RT.Trial.","TMask6.RT.Trial.","TMask7.RT.Trial.","TMask8.RT.Trial.","TMask9.RT.Trial.","TMask10.RT.Trial.","TMask11.RT.Trial.","TMask12.RT.Trial.","TMask13.RT.Trial.","TMask14.RT.Trial.","TMask15.RT.Trial.","TMask16.RT.Trial.","TMask17.RT.Trial.","TMask18.RT.Trial."
"114",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,"0",0,0,0,0,0,0,0,0,0,0,0,231,123,390,65,0,0,0,0,0,0,0,0,0,0,0
"115",0,0,"0","{SPACE}","{SPACE}","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,0,0,332,420,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",0,0,"0","0","{SPACE}","0","{SPACE}","0",0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,250,0,392,0,0,22,0,0,0,0,0,0,0,0
"117",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,"0",0,0,0,0,0,0,0,0,0,0,0,431,169,0,348,0,0,0,0,0,0,0,0,0,0,0
"118",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,158,259,0,229,0,0,303,0,0,0,0,0,0,0,0
"119",0,0,"0","0","{SPACE}","{SPACE}","0","0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,81,345,0,0,0,0,0,0,0,0,0,0,0,0
"120",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,155,252,0,292,0,0,22,0,0,0,0,0,0,0,0
"121",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,"0",0,0,0,0,0,0,0,0,0,0,0,300,0,36,348,0,0,0,0,0,0,0,0,0,0,0
"122",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","0",0,"0",0,0,0,0,0,0,0,0,0,0,0,299,194,345,0,0,0,0,0,0,0,0,0,0,0,0
"123",0,0,"0","{SPACE}","0","0","{SPACE}","0",0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,356,0,0,292,0,0,22,0,0,0,0,0,0,0,0
"124",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,405,228,0,229,0,0,303,0,0,0,0,0,0,0,0
"125",0,0,"0","{SPACE}","0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",0,0,"0","0","{SPACE}","0","{SPACE}","0",0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,259,0,229,0,0,303,0,0,0,0,0,0,0,0
"127",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,303,132,0,292,0,0,22,0,0,0,0,0,0,0,0
"128",0,0,"0","{SPACE}","0","{SPACE}","0","0",0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,247,0,338,0,0,0,303,0,0,0,0,0,0,0,0
"129",0,0,"0","0","0","0","0","{SPACE}",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0
"130",0,0,"0","0","0","0","{SPACE}","0",0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,22,0,0,0,0,0,0,0,0
"131",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,437,259,0,229,0,0,303,0,0,0,0,0,0,0,0
"132",0,0,"0","0","0","{SPACE}","{SPACE}","0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,36,348,0,0,0,0,0,0,0,0,0,0,0
"133",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,379,252,0,292,0,0,22,0,0,0,0,0,0,0,0
