"","Mask1.RESP.Trial.","Mask2.RESP.Trial.","Mask3.RESP.Trial.","Mask4.RESP.Trial.","Mask5.RESP.Trial.","Mask6.RESP.Trial.","Mask7.RESP.Trial.","Mask8.RESP.Trial.","Mask9.RESP.Trial.","Mask10.RESP.Trial.","Mask11.RESP.Trial.","Mask12.RESP.Trial.","Mask13.RESP.Trial.","Mask14.RESP.Trial.","Mask15.RESP.Trial.","Mask16.RESP.Trial.","Mask17.RESP.Trial.","Mask18.RESP.Trial.","Mask1.RT.Trial.","Mask2.RT.Trial.","Mask3.RT.Trial.","Mask4.RT.Trial.","Mask5.RT.Trial.","Mask6.RT.Trial.","Mask7.RT.Trial.","Mask8.RT.Trial.","Mask9.RT.Trial.","Mask10.RT.Trial.","Mask11.RT.Trial.","Mask12.RT.Trial.","Mask13.RT.Trial.","Mask14.RT.Trial.","Mask15.RT.Trial.","Mask16.RT.Trial.","Mask17.RT.Trial.","Mask18.RT.Trial."
"32","0",0,"0","0","{SPACE}","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0
"33","0",0,"0","0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,312,246,0,0,0,0,0,0,0,0,0,0
"34","0",0,"0","{SPACE}","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,216,0,374,0,0,0,0,0,0,0,0,0,0,0,0
"35","0",0,"0","{SPACE}","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,216,0,326,0,0,0,0,0,0,0,0,0,0,0,0
"36","0",0,"0","{SPACE}","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37","0",0,"0","0","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,231,374,0,0,0,0,0,0,0,0,0,0,0,0
"38","0",0,"0","{SPACE}","{SPACE}","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,159,409,0,0,0,0,0,0,0,0,0,0,0,0,0
"39","0",0,"0","0","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,38,306,0,0,0,0,0,0,0,0,0,0,0,0
"40","0",0,"0","{SPACE}","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,284,0,248,0,0,0,0,0,0,0,0,0,0,0,0
"41","0",0,"0","0","{SPACE}","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,254,0,0,0,0,0,0,0,0,0
"42","0",0,"0","0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,254,234,0,246,0,0,0,0,0,0,0,0,0,0
"43","0",0,"0","0","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0
"44","0",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,298,274,286,227,0,0,0,0,0,0,0,0,0,0,0
"45","0",0,"0","0","{SPACE}","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0
