"","TMask1.RESP.Trial.","TMask2.RESP.Trial.","TMask3.RESP.Trial.","TMask4.RESP.Trial.","TMask5.RESP.Trial.","TMask6.RESP.Trial.","TMask7.RESP.Trial.","TMask8.RESP.Trial.","TMask9.RESP.Trial.","TMask10.RESP.Trial.","TMask11.RESP.Trial.","TMask12.RESP.Trial.","TMask13.RESP.Trial.","TMask14.RESP.Trial.","TMask15.RESP.Trial.","TMask16.RESP.Trial.","TMask17.RESP.Trial.","TMask18.RESP.Trial.","TMask1.RT.Trial.","TMask2.RT.Trial.","TMask3.RT.Trial.","TMask4.RT.Trial.","TMask5.RT.Trial.","TMask6.RT.Trial.","TMask7.RT.Trial.","TMask8.RT.Trial.","TMask9.RT.Trial.","TMask10.RT.Trial.","TMask11.RT.Trial.","TMask12.RT.Trial.","TMask13.RT.Trial.","TMask14.RT.Trial.","TMask15.RT.Trial.","TMask16.RT.Trial.","TMask17.RT.Trial.","TMask18.RT.Trial."
"1",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,240,77,55,0,0,186,0,0,0,0,0,0,0,0,0
"2",0,"0","{SPACE}","0","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,81,0,0,0,263,0,0,35,0,0,0,0,0,0,0,0
"3",0,"0","0","0","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,35,0,0,0,0,0,0,0,0
"4",0,"0","0","0","{SPACE}","{SPACE}","0","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,77,55,0,0,186,0,0,0,0,0,0,0,0,0
"5",0,"0","0","0","0","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
"6",0,"0","{SPACE}","{SPACE}","0","0","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,355,209,0,0,0,198,0,0,0,0,0,0,0,0,0,0
"7",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,447,77,55,0,0,186,0,0,0,0,0,0,0,0,0
"8",0,"0","0","{SPACE}","{SPACE}","0","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,392,261,0,0,198,0,0,0,0,0,0,0,0,0,0
"9",0,"0","0","0","{SPACE}","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,35,0,0,0,0,0,0,0,0
"10",0,"0","0","{SPACE}","0","{SPACE}","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,217,0,173,0,198,0,0,0,0,0,0,0,0,0,0
"11",0,"0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,214,171,345,0,0,0,0,35,0,0,0,0,0,0,0,0
"13",0,"0","0","{SPACE}","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,206,166,365,0,0,0,0,35,0,0,0,0,0,0,0,0
"15",0,"0","0","0","{SPACE}","{SPACE}","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,252,235,0,0,0,0,0,0,0,0,0,0,0,0
"16",0,"0","0","0","{SPACE}","0","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,382,0,139,92,0,0,0,0,0,0,0,0,0,0
"17",0,"0","0","0","{SPACE}","0","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,22,0,139,92,0,0,0,0,0,0,0,0,0,0
"18",0,"0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",0,"0","0","0","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,136,0,263,0,0,35,0,0,0,0,0,0,0,0
"20",0,"0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,402,78,136,0,263,0,0,35,0,0,0,0,0,0,0,0
"21",0,"0","0","{SPACE}","0","{SPACE}","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,416,0,22,0,0,0,0,0,0,0,0,0,0,0,0
"22",0,"0","0","{SPACE}","0","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,35,0,0,0,0,0,0,0,0
