"","Prime1.RESP.Trial.","Prime2.RESP.Trial.","Prime3.RESP.Trial.","Prime4.RESP.Trial.","Prime5.RESP.Trial.","Prime6.RESP.Trial.","Prime7.RESP.Trial.","Prime8.RESP.Trial.","Prime9.RESP.Trial.","Prime10.RESP.Trial.","Prime11.RESP.Trial.","Prime12.RESP.Trial.","Prime13.RESP.Trial.","Prime14.RESP.Trial.","Prime15.RESP.Trial.","Prime16.RESP.Trial.","Prime17.RESP.Trial.","Prime18.RESP.Trial.","Prime1.RT.Trial.","Prime2.RT.Trial.","Prime3.RT.Trial.","Prime4.RT.Trial.","Prime5.RT.Trial.","Prime6.RT.Trial.","Prime7.RT.Trial.","Prime8.RT.Trial.","Prime9.RT.Trial.","Prime10.RT.Trial.","Prime11.RT.Trial.","Prime12.RT.Trial.","Prime13.RT.Trial.","Prime14.RT.Trial.","Prime15.RT.Trial.","Prime16.RT.Trial.","Prime17.RT.Trial.","Prime18.RT.Trial."
"77",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"78",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"80",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"82",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"83",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"84",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"86",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"87",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"91",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",0,0,"0","0","{SPACE}","0",0,"{SPACE}",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,47,0,0,77,0,0,0,0,0,0,0,0,0,0
"97",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"98",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"99",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"101",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"103",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"105",0,0,"0","{SPACE}","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"109",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"110",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"112",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",0,0,"0","0","0","0",0,"{SPACE}",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0
"116",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"119",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"120",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"121",0,0,"0","0","0","0",0,"{SPACE}",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0
"122",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"123",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"124",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"125",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"126",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"130",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"133",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"135",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"137",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"139",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"140",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",0,0,"0","0","0","0",0,"{SPACE}",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0
"143",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"144",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"146",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147",0,0,"0","{SPACE}","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148",0,0,"0","0","0","0",0,"{SPACE}",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0
"149",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"151",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"153",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"155",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"156",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"159",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"160",0,0,"0","0","{SPACE}","0",0,"{SPACE}",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,47,0,0,77,0,0,0,0,0,0,0,0,0,0
"161",0,0,"0","0","0","0",0,"0",0,0,0,0,0,0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
