"","Mask1.RESP.Trial.","Mask2.RESP.Trial.","Mask3.RESP.Trial.","Mask4.RESP.Trial.","Mask5.RESP.Trial.","Mask6.RESP.Trial.","Mask7.RESP.Trial.","Mask8.RESP.Trial.","Mask9.RESP.Trial.","Mask10.RESP.Trial.","Mask11.RESP.Trial.","Mask12.RESP.Trial.","Mask13.RESP.Trial.","Mask14.RESP.Trial.","Mask15.RESP.Trial.","Mask16.RESP.Trial.","Mask17.RESP.Trial.","Mask18.RESP.Trial.","Mask1.RT.Trial.","Mask2.RT.Trial.","Mask3.RT.Trial.","Mask4.RT.Trial.","Mask5.RT.Trial.","Mask6.RT.Trial.","Mask7.RT.Trial.","Mask8.RT.Trial.","Mask9.RT.Trial.","Mask10.RT.Trial.","Mask11.RT.Trial.","Mask12.RT.Trial.","Mask13.RT.Trial.","Mask14.RT.Trial.","Mask15.RT.Trial.","Mask16.RT.Trial.","Mask17.RT.Trial.","Mask18.RT.Trial."
"1",0,0,"0","{SPACE}","0","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,90,0,168,0,0,0,0,0,0,0,0,0
"2",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,381,382,180,220,229,214,0,0,0,0,0,0,0,0,0
"3",0,0,"0","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,78,180,220,229,214,0,0,0,0,0,0,0,0,0
"4",0,0,"0","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,78,180,220,229,214,0,0,0,0,0,0,0,0,0
"5",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,50,78,180,220,229,214,0,0,0,0,0,0,0,0,0
"6",0,0,"0","0","{SPACE}","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,90,0,168,0,0,0,0,0,0,0,0,0
"7",0,0,"0","0","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,191,229,214,0,0,0,0,0,0,0,0,0
"8",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,253,63,119,0,0,168,0,0,0,0,0,0,0,0,0
"9",0,0,"0","0","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,145,343,0,0,0,0,0,0,0,0,0,0,0,0
"10",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,77,89,0,191,229,214,0,0,0,0,0,0,0,0,0
"11",0,0,"0","0","0","{SPACE}","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,90,0,168,0,0,0,0,0,0,0,0,0
"12",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,270,30,180,220,229,214,0,0,0,0,0,0,0,0,0
"13",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,250,0,67,90,0,168,0,0,0,0,0,0,0,0,0
"14",0,0,"0","0","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0
"15",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,80,89,0,191,229,214,0,0,0,0,0,0,0,0,0
"16",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,110,78,180,220,229,214,0,0,0,0,0,0,0,0,0
"17",0,0,"0","{SPACE}","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,353,0,0,0,0,0,0,0,0,0
"18",0,0,"0","0","0","0","0","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,214,0,0,0,0,0,0,0,0,0
"19",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,333,236,139,0,0,168,0,0,0,0,0,0,0,0,0
"20",0,0,"0","{SPACE}","0","0","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,240,0,0,0,0,0,0,0,0,0,0
"21",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,248,9,349,0,83,0,0,0,0,0,0,0,0,0,0
"22",0,0,"0","{SPACE}","0","0","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,353,0,0,0,0,0,0,0,0,0
"23",0,0,"0","0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,9,349,0,83,0,0,0,0,0,0,0,0,0,0
"24",0,0,"0","{SPACE}","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,257,0,85,90,0,168,0,0,0,0,0,0,0,0,0
"26",0,0,"{SPACE}","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",0,0,"{SPACE}","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,65,0,206,180,220,229,214,0,0,0,0,0,0,0,0,0
"28",0,0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,238,181,206,0,0,168,0,0,0,0,0,0,0,0,0
"29",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,185,30,180,220,229,214,0,0,0,0,0,0,0,0,0
"30",0,0,"0","0","0","0","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,168,0,0,0,0,0,0,0,0,0
"31",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,61,0,231,220,229,214,0,0,0,0,0,0,0,0,0
"32",0,0,"0","0","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,287,343,0,0,0,0,0,0,0,0,0,0,0,0
"33",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,258,0,231,220,229,214,0,0,0,0,0,0,0,0,0
"34",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,328,0,231,220,229,214,0,0,0,0,0,0,0,0,0
"35",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,354,382,180,220,229,214,0,0,0,0,0,0,0,0,0
