"","TMask1.RESP.Trial.","TMask2.RESP.Trial.","TMask3.RESP.Trial.","TMask4.RESP.Trial.","TMask5.RESP.Trial.","TMask6.RESP.Trial.","TMask7.RESP.Trial.","TMask8.RESP.Trial.","TMask9.RESP.Trial.","TMask10.RESP.Trial.","TMask11.RESP.Trial.","TMask12.RESP.Trial.","TMask13.RESP.Trial.","TMask14.RESP.Trial.","TMask15.RESP.Trial.","TMask16.RESP.Trial.","TMask17.RESP.Trial.","TMask18.RESP.Trial.","TMask1.RT.Trial.","TMask2.RT.Trial.","TMask3.RT.Trial.","TMask4.RT.Trial.","TMask5.RT.Trial.","TMask6.RT.Trial.","TMask7.RT.Trial.","TMask8.RT.Trial.","TMask9.RT.Trial.","TMask10.RT.Trial.","TMask11.RT.Trial.","TMask12.RT.Trial.","TMask13.RT.Trial.","TMask14.RT.Trial.","TMask15.RT.Trial.","TMask16.RT.Trial.","TMask17.RT.Trial.","TMask18.RT.Trial."
"1",0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,173,0,94,322,0,175,0,0,0,0,0,0,0,0,0,0
"2",0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,250,424,304,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0,"{SPACE}","{SPACE}","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,405,303,0,14,60,209,0,0,0,0,0,0,0,0,0,0,0
"4",0,"0","{SPACE}","0","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,321,103,211,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0,"0","0","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,60,209,0,0,0,0,0,0,0,0,0,0,0
"7",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,424,45,66,322,0,175,0,0,0,0,0,0,0,0,0,0
"8",0,"{SPACE}","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",0,"{SPACE}","0","0","0","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0
"10",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,45,66,322,0,175,0,0,0,0,0,0,0,0,0,0
"11",0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,199,0,94,322,0,175,0,0,0,0,0,0,0,0,0,0
"12",0,"0","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,351,296,60,209,0,0,0,0,0,0,0,0,0,0,0
"13",0,"0","0","0","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,209,0,0,0,0,0,0,0,0,0,0,0
"14",0,"0","0","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,60,209,0,0,0,0,0,0,0,0,0,0,0
"15",0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,18,0,201,322,0,175,0,0,0,0,0,0,0,0,0,0
"16",0,"{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,431,11,64,0,60,209,0,0,0,0,0,0,0,0,0,0,0
"17",0,"0","0","0","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
"18",0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,40,407,304,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",0,"0","{SPACE}","0","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,60,209,0,0,0,0,0,0,0,0,0,0,0
"20",0,"{SPACE}","0","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,469,0,424,304,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",0,"{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,470,11,64,0,60,209,0,0,0,0,0,0,0,0,0,0,0
"22",0,"0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",0,"{SPACE}","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,77,45,66,322,0,175,0,0,0,0,0,0,0,0,0,0
"25",0,"{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,379,284,129,211,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",0,"{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,447,77,45,66,322,0,175,0,0,0,0,0,0,0,0,0,0
"27",0,"{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,479,77,45,66,322,0,175,0,0,0,0,0,0,0,0,0,0
"28",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,0,135,251,150,332,0,0,0,0,0,0,0,0,0,0,0,0
"29",0,"0","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,89,64,0,60,209,0,0,0,0,0,0,0,0,0,0,0
"30",0,"0","{SPACE}","0","{SPACE}","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,85,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",0,"{SPACE}","{SPACE}","0","0","{SPACE}","0","0",0,0,0,0,0,0,0,0,0,0,0,466,6,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0
"32",0,"0","{SPACE}","0","0","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0
