"","PrimeMaskNo","PrimeNo","TargetMaskNo","TargetNo","PrimeMaskRT","PrimeNoRT","TargetMaskRT","TargetNoRT","RTrecognisePrime","RTrecogniseTarget"
"178",7,5,6,99,223,67,361,NA,2131,2941
"179",6,4,5,99,25,58,308,NA,1606,2372
"180",7,4,5,99,223,50,44,NA,1598,2108
"181",5,99,6,4,411,NA,97,11,2475,1559
"182",5,99,4,10,20,NA,16,142,2084,1564
"183",5,99,7,5,48,NA,36,10,2112,2074
"184",4,99,4,99,169,NA,162,NA,1717,1710
"185",7,4,5,6,383,50,28,92,1598,2092
"186",8,6,8,6,106,93,96,76,2673,2656
"187",6,99,4,10,25,NA,217,142,2605,1765
"188",5,99,9,10,107,NA,26,142,2171,4154
"189",4,99,4,99,396,NA,189,NA,1944,1737
"190",4,99,4,6,67,NA,404,93,1615,1952
"191",4,99,5,99,207,NA,225,NA,1755,2289
"192",5,99,6,4,56,NA,243,44,2120,1592
"193",5,99,4,10,13,NA,40,142,2077,1588
"194",6,4,4,99,107,45,240,NA,1593,1788
"195",4,99,5,10,167,NA,137,142,1715,2201
"196",4,99,4,5,88,NA,433,10,1636,1981
"197",5,99,11,99,86,NA,29,NA,2150,5189
"198",4,99,4,99,315,NA,322,NA,1863,1870
"199",6,4,7,99,362,62,142,NA,1610,3238
"200",5,99,5,10,49,NA,146,142,2113,2210
"201",5,99,5,99,200,NA,27,NA,2264,2091
"202",5,99,7,99,192,NA,8,NA,2256,3104
"203",5,99,6,99,137,NA,116,NA,2201,2696
"204",6,99,5,99,39,NA,101,NA,2619,2165
"205",4,99,8,6,200,NA,56,93,1748,2673
"206",6,3,5,99,71,2,171,NA,1034,2235
"207",5,99,8,4,70,NA,96,18,2134,1566
"208",5,99,5,6,10,NA,357,71,2074,2421
"209",4,99,7,99,372,NA,33,NA,1920,3129
"210",5,6,6,4,150,10,11,56,2214,1604
"211",4,99,5,99,397,NA,115,NA,1945,2179
"212",6,4,5,10,18,59,86,142,1607,2150
"213",8,5,4,99,17,74,389,NA,2138,1937
"214",4,5,6,99,280,30,366,NA,1828,2946
"215",4,99,6,99,403,NA,30,NA,1951,2610
"216",5,99,99,7,60,NA,NA,6,2124,3102
"217",6,4,4,10,71,44,418,142,1592,1966
"218",6,4,5,99,362,43,130,NA,1591,2194
"219",8,99,4,99,17,NA,220,NA,3629,1768
"220",6,99,4,10,344,NA,42,142,2924,1590
"221",6,99,5,10,389,NA,291,159,2969,2355
"222",9,4,4,9,244,58,164,136,1606,1712
"223",7,99,5,99,383,NA,168,NA,3479,2232
"224",4,99,4,10,265,NA,364,142,1813,1912
"225",5,99,6,4,326,NA,409,18,2390,1566
"226",5,99,4,99,59,NA,182,NA,2123,1730
"227",6,4,5,99,267,25,65,NA,1573,2129
"228",6,3,9,4,344,46,26,32,1078,1580
"229",6,99,5,99,36,NA,111,NA,2616,2175
"230",8,6,4,10,24,59,271,159,2639,1819
"231",5,99,4,99,201,NA,404,NA,2265,1952
"232",5,99,6,99,123,NA,110,NA,2187,2690
"233",6,99,4,10,71,NA,414,142,2651,1962
"234",4,99,4,99,202,NA,13,NA,1750,1561
"235",4,99,4,99,329,NA,125,NA,1877,1673
"236",5,99,4,99,58,NA,60,NA,2122,1608
"237",6,99,4,99,43,NA,208,NA,2623,1756
"238",3,99,6,4,446,NA,171,37,1478,1585
"239",4,99,4,5,164,NA,51,65,1712,1599
"240",6,99,5,10,81,NA,158,159,2661,2222
