"","Mask1.RESP.Trial.","Mask2.RESP.Trial.","Mask3.RESP.Trial.","Mask4.RESP.Trial.","Mask5.RESP.Trial.","Mask6.RESP.Trial.","Mask7.RESP.Trial.","Mask8.RESP.Trial.","Mask9.RESP.Trial.","Mask10.RESP.Trial.","Mask11.RESP.Trial.","Mask12.RESP.Trial.","Mask13.RESP.Trial.","Mask14.RESP.Trial.","Mask15.RESP.Trial.","Mask16.RESP.Trial.","Mask17.RESP.Trial.","Mask18.RESP.Trial.","Mask1.RT.Trial.","Mask2.RT.Trial.","Mask3.RT.Trial.","Mask4.RT.Trial.","Mask5.RT.Trial.","Mask6.RT.Trial.","Mask7.RT.Trial.","Mask8.RT.Trial.","Mask9.RT.Trial.","Mask10.RT.Trial.","Mask11.RT.Trial.","Mask12.RT.Trial.","Mask13.RT.Trial.","Mask14.RT.Trial.","Mask15.RT.Trial.","Mask16.RT.Trial.","Mask17.RT.Trial.","Mask18.RT.Trial."
"13",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,121,391,74,343,0,315,0,0,0,0,0,208,0,0,0,0
"14",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,39,171,0,343,0,315,0,0,0,0,0,208,0,0,0,0
"15",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,113,74,343,0,315,0,0,0,0,0,208,0,0,0,0
"16",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,23,74,343,0,315,0,0,0,0,0,208,0,0,0,0
"17",0,"0","{SPACE}","0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,68,0,122,0,150,315,0,0,0,0,0,208,0,0,0,0
"18",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,170,26,0,343,0,315,0,0,0,0,0,208,0,0,0,0
"19",0,"0","0","0","0","0","0","0","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0
"20",0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,93,310,99,0,0,0,0,0,0,0,0,208,0,0,0,0
"21",0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,174,0,406,343,0,315,0,0,0,0,0,208,0,0,0,0
"22",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,176,171,0,343,0,315,0,0,0,0,0,208,0,0,0,0
"23",0,"0","{SPACE}","{SPACE}","0","0","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,68,14,0,0,0,315,0,0,0,0,0,208,0,0,0,0
"24",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,404,23,74,343,0,315,0,0,0,0,0,208,0,0,0,0
"25",0,"0","0","0","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,117,150,315,0,0,0,0,0,208,0,0,0,0
"26",0,"0","0","0","0","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,343,0,315,0,0,0,0,0,208,0,0,0,0
"27",0,"0","{SPACE}","{SPACE}","0","0","0","0","0",0,0,0,0,"0",0,0,0,0,0,0,128,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,122,74,343,0,315,0,0,0,0,0,208,0,0,0,0
"29",0,"0","0","0","0","0","0","0","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0
"30",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,138,171,0,343,0,315,0,0,0,0,0,208,0,0,0,0
"31",0,"0","{SPACE}","0","0","0","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,20,0,0,0,150,315,0,0,0,0,0,208,0,0,0,0
"32",0,"0","0","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,0,0,0,67,0,0,29,0,0,0,0,0,0,0,0,0
"33",0,"0","{SPACE}","0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,174,0,304,0,150,315,0,0,0,0,0,208,0,0,0,0
"34",0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,68,0,74,343,0,315,0,0,0,0,0,208,0,0,0,0
"35",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,391,74,343,0,315,0,0,0,0,0,208,0,0,0,0
"36",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,"0",0,0,0,0,0,0,110,202,110,116,178,0,0,0,0,0,0,0,0,0,0,0
"37",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,287,26,0,343,0,315,0,0,0,0,0,208,0,0,0,0
"38",0,"0","{SPACE}","0","0","0","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,27,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
"39",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,"0",0,0,0,0,0,0,131,437,421,116,178,0,0,0,0,0,0,0,0,0,0,0
"40",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,126,156,0,160,0,0,29,0,0,0,0,0,0,0,0,0
"41",0,"0","0","0","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,"0",0,0,0,0,0,0,0,0,110,116,178,0,0,0,0,0,0,0,0,0,0,0
"42",0,"0","{SPACE}","0","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,74,0,0,117,150,315,0,0,0,0,0,208,0,0,0,0
"43",0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,145,0,74,343,0,315,0,0,0,0,0,208,0,0,0,0
"44",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,292,96,101,160,0,0,29,0,0,0,0,0,0,0,0,0
"45",0,"0","{SPACE}","0","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,39,0,0,117,150,315,0,0,0,0,0,208,0,0,0,0
"46",0,"0","{SPACE}","0","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,82,0,0,117,150,315,0,0,0,0,0,208,0,0,0,0
"47",0,"0","{SPACE}","{SPACE}","0","0","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,229,65,0,0,150,315,0,0,0,0,0,208,0,0,0,0
"48",0,"0","{SPACE}","0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,86,0,75,0,150,315,0,0,0,0,0,208,0,0,0,0
"49",0,"0","{SPACE}","0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,138,0,75,0,150,315,0,0,0,0,0,208,0,0,0,0
"50",0,"0","0","{SPACE}","0","0","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,0,33,0,0,0,0,29,0,0,0,0,0,0,0,0,0
"51",0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,30,310,99,0,0,0,0,0,0,0,0,208,0,0,0,0
"52",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,"0",0,0,0,0,0,0,253,202,110,116,178,0,0,0,0,0,0,0,0,0,0,0
"53",0,"0","0","0","0","{SPACE}","{SPACE}","0","0",0,0,0,0,"0",0,0,0,0,0,0,0,0,0,116,178,0,0,0,0,0,0,0,0,0,0,0
"54",0,"0","{SPACE}","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,286,0,0,160,0,0,29,0,0,0,0,0,0,0,0,0
"55",0,"0","0","0","0","0","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,208,0,0,0,0
"56",0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,7,0,74,343,0,315,0,0,0,0,0,208,0,0,0,0
"57",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,227,171,0,343,0,315,0,0,0,0,0,208,0,0,0,0
"58",0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,111,393,123,0,0,315,0,0,0,0,0,208,0,0,0,0
"59",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,246,62,0,343,0,315,0,0,0,0,0,208,0,0,0,0
"60",0,"0","{SPACE}","{SPACE}","0","0","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,72,65,0,0,150,315,0,0,0,0,0,208,0,0,0,0
"61",0,"0","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,"0",0,0,0,0,0,0,0,141,110,116,178,0,0,0,0,0,0,0,0,0,0,0
"62",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,59,156,0,160,0,0,29,0,0,0,0,0,0,0,0,0
"63",0,"0","{SPACE}","0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,142,0,304,0,150,315,0,0,0,0,0,208,0,0,0,0
"64",0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,75,0,40,160,0,0,29,0,0,0,0,0,0,0,0,0
"65",0,"0","0","0","0","0","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,208,0,0,0,0
"66",0,"0","0","{SPACE}","0","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,26,0,343,0,315,0,0,0,0,0,208,0,0,0,0
"67",0,"0","0","{SPACE}","0","0","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,132,0,0,150,315,0,0,0,0,0,208,0,0,0,0
"68",0,"0","{SPACE}","0","0","0","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,127,0,0,0,0,315,0,0,0,0,0,208,0,0,0,0
"69",0,"0","{SPACE}","{SPACE}","{SPACE}","0","0","0","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,13,310,99,0,0,0,0,0,0,0,0,208,0,0,0,0
"70",0,"0","{SPACE}","0","{SPACE}","0","0","0","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,105,0,99,0,0,0,0,0,0,0,0,208,0,0,0,0
"71",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,"0",0,0,0,0,0,0,174,198,421,116,178,0,0,0,0,0,0,0,0,0,0,0
"72",0,"0","0","0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,304,0,150,315,0,0,0,0,0,208,0,0,0,0
"73",0,"0","0","{SPACE}","0","0","0","0","0",0,0,0,0,"0",0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,207,26,0,343,0,315,0,0,0,0,0,208,0,0,0,0
"75",0,"0","0","{SPACE}","0","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,62,0,343,0,315,0,0,0,0,0,208,0,0,0,0
"76",0,"0","0","{SPACE}","{SPACE}","0","{SPACE}","0","0",0,0,0,0,"0",0,0,0,0,0,0,0,324,211,0,178,0,0,0,0,0,0,0,0,0,0,0
"77",0,"0","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,"0",0,0,0,0,0,0,0,202,110,116,178,0,0,0,0,0,0,0,0,0,0,0
"78",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,152,156,0,160,0,0,29,0,0,0,0,0,0,0,0,0
"79",0,"0","0","0","0","0","0","0","0",0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",0,"0","{SPACE}","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,91,0,0,160,0,0,29,0,0,0,0,0,0,0,0,0
"81",0,"0","{SPACE}","0","0","{SPACE}","{SPACE}","0","0",0,0,0,0,"0",0,0,0,0,0,0,323,0,0,116,178,0,0,0,0,0,0,0,0,0,0,0
"82",0,"0","0","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,0,0,0,67,0,0,29,0,0,0,0,0,0,0,0,0
"83",0,"0","0","0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,75,0,150,315,0,0,0,0,0,208,0,0,0,0
"84",0,"0","{SPACE}","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,68,0,0,67,0,0,29,0,0,0,0,0,0,0,0,0
"85",0,"0","{SPACE}","0","{SPACE}","0","0","0","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,145,0,99,0,0,0,0,0,0,0,0,208,0,0,0,0
"86",0,"0","0","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,0,0,0,373,0,0,29,0,0,0,0,0,0,0,0,0
"87",0,"0","{SPACE}","{SPACE}","0","0","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,46,33,0,0,0,0,29,0,0,0,0,0,0,0,0,0
"88",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,"0",0,0,0,0,0,0,128,202,110,116,178,0,0,0,0,0,0,0,0,0,0,0
"89",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,113,74,343,0,315,0,0,0,0,0,208,0,0,0,0
"90",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,32,156,0,160,0,0,29,0,0,0,0,0,0,0,0,0
"91",0,"0","0","0","{SPACE}","0","{SPACE}","0","0",0,0,0,0,"0",0,0,0,0,0,0,0,0,211,0,178,0,0,0,0,0,0,0,0,0,0,0
"92",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,"0",0,0,0,0,0,0,165,202,110,116,178,0,0,0,0,0,0,0,0,0,0,0
"93",0,"0","{SPACE}","0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,43,0,304,0,150,315,0,0,0,0,0,208,0,0,0,0
"94",0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,240,0,74,343,0,315,0,0,0,0,0,208,0,0,0,0
"95",0,"0","{SPACE}","0","{SPACE}","0","0","0","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,242,0,99,0,0,0,0,0,0,0,0,208,0,0,0,0
"96",0,"0","{SPACE}","{SPACE}","0","0","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,41,25,0,0,0,315,0,0,0,0,0,208,0,0,0,0
"97",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,110,415,101,160,0,0,29,0,0,0,0,0,0,0,0,0
"98",0,"0","0","{SPACE}","{SPACE}","0","0","0","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,310,99,0,0,0,0,0,0,0,0,208,0,0,0,0
"99",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,154,26,0,343,0,315,0,0,0,0,0,208,0,0,0,0
"100",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,221,103,0,343,0,315,0,0,0,0,0,208,0,0,0,0
"101",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,0,78,40,160,0,0,29,0,0,0,0,0,0,0,0,0
"102",0,"0","{SPACE}","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,72,0,0,67,0,0,29,0,0,0,0,0,0,0,0,0
"103",0,"0","0","0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,82,343,0,315,0,0,0,0,0,208,0,0,0,0
"104",0,"0","0","0","0","0","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,208,0,0,0,0
"105",0,"{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,415,172,171,0,343,0,315,0,0,0,0,0,208,0,0,0,0
"106",0,"0","0","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,0,156,0,160,0,0,29,0,0,0,0,0,0,0,0,0
"107",0,"0","0","{SPACE}","0","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,103,0,343,0,315,0,0,0,0,0,208,0,0,0,0
"108",0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,"0",0,0,0,0,0,0,94,202,110,116,178,0,0,0,0,0,0,0,0,0,0,0
"109",0,"0","0","0","0","0","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
"110",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,0,96,101,160,0,0,29,0,0,0,0,0,0,0,0,0
"111",0,"0","{SPACE}","0","{SPACE}","0","0","0","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,37,0,99,0,0,0,0,0,0,0,0,208,0,0,0,0
"112",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,67,156,0,160,0,0,29,0,0,0,0,0,0,0,0,0
"113",0,"0","0","0","{SPACE}","0","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,123,0,0,315,0,0,0,0,0,208,0,0,0,0
"114",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,156,156,0,160,0,0,29,0,0,0,0,0,0,0,0,0
"115",0,"0","{SPACE}","{SPACE}","0","0","0","0","0",0,0,0,0,"0",0,0,0,0,0,0,115,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",0,"0","{SPACE}","0","0","0","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,10,0,0,0,0,315,0,0,0,0,0,208,0,0,0,0
"117",0,"0","{SPACE}","{SPACE}","0","{SPACE}","{SPACE}","0","0",0,0,0,0,"0",0,0,0,0,0,0,104,126,0,116,178,0,0,0,0,0,0,0,0,0,0,0
"118",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,42,156,0,160,0,0,29,0,0,0,0,0,0,0,0,0
"119",0,"0","0","0","{SPACE}","0","0","0","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,208,0,0,0,0
"120",0,"0","{SPACE}","0","0","0","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,187,0,0,0,0,315,0,0,0,0,0,208,0,0,0,0
"121",0,"0","{SPACE}","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,58,0,0,160,0,0,29,0,0,0,0,0,0,0,0,0
"122",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,367,74,343,0,315,0,0,0,0,0,208,0,0,0,0
"123",0,"0","0","{SPACE}","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,0,150,0,373,0,0,29,0,0,0,0,0,0,0,0,0
"124",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,97,74,343,0,315,0,0,0,0,0,208,0,0,0,0
"125",0,"0","0","0","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,0,0,101,160,0,0,29,0,0,0,0,0,0,0,0,0
"126",0,"0","{SPACE}","{SPACE}","0","0","0","0","0",0,0,0,0,"0",0,0,0,0,0,0,80,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,144,0,40,160,0,0,29,0,0,0,0,0,0,0,0,0
"128",0,"0","{SPACE}","{SPACE}","0","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,32,171,0,343,0,315,0,0,0,0,0,208,0,0,0,0
"129",0,"0","0","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,0,0,0,160,0,0,29,0,0,0,0,0,0,0,0,0
"130",0,"0","0","0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,0,0,122,0,150,315,0,0,0,0,0,208,0,0,0,0
"131",0,"0","{SPACE}","0","0","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,76,0,0,373,0,0,29,0,0,0,0,0,0,0,0,0
"132",0,"0","0","{SPACE}","{SPACE}","{SPACE}","0","0","{SPACE}",0,0,0,0,"0",0,0,0,0,0,0,0,96,101,160,0,0,29,0,0,0,0,0,0,0,0,0
"133",0,"0","0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0","0",0,0,0,0,"0",0,0,0,0,0,0,0,437,421,116,178,0,0,0,0,0,0,0,0,0,0,0
"134",0,"0","{SPACE}","0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,203,0,74,343,0,315,0,0,0,0,0,208,0,0,0,0
"135",0,"0","{SPACE}","0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,"{SPACE}",0,0,0,0,0,0,168,0,75,0,150,315,0,0,0,0,0,208,0,0,0,0
