"","TMask1.RESP.Trial.","TMask2.RESP.Trial.","TMask3.RESP.Trial.","TMask4.RESP.Trial.","TMask5.RESP.Trial.","TMask6.RESP.Trial.","TMask7.RESP.Trial.","TMask8.RESP.Trial.","TMask9.RESP.Trial.","TMask10.RESP.Trial.","TMask11.RESP.Trial.","TMask12.RESP.Trial.","TMask13.RESP.Trial.","TMask14.RESP.Trial.","TMask15.RESP.Trial.","TMask16.RESP.Trial.","TMask17.RESP.Trial.","TMask18.RESP.Trial.","TMask1.RT.Trial.","TMask2.RT.Trial.","TMask3.RT.Trial.","TMask4.RT.Trial.","TMask5.RT.Trial.","TMask6.RT.Trial.","TMask7.RT.Trial.","TMask8.RT.Trial.","TMask9.RT.Trial.","TMask10.RT.Trial.","TMask11.RT.Trial.","TMask12.RT.Trial.","TMask13.RT.Trial.","TMask14.RT.Trial.","TMask15.RT.Trial.","TMask16.RT.Trial.","TMask17.RT.Trial.","TMask18.RT.Trial."
"31",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,97,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"32",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,252,86,41,334,0,0,0,0,0,0,0,0,0,0,0
"33",0,0,"{SPACE}","0","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,401,0,86,41,334,0,0,0,0,0,0,0,0,0,0,0
"34",0,0,"0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",0,0,"0","0","0","{SPACE}","{SPACE}","{SPACE}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,89,373,0,0,0,0,0,0,0,0,0,0
"36",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,216,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"37",0,0,"0","{SPACE}","{SPACE}","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,265,364,314,334,0,0,0,0,0,0,0,0,0,0,0
"38",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,41,334,0,0,0,0,0,0,0,0,0,0,0
"39",0,0,"0","{SPACE}","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,424,154,0,334,0,0,0,0,0,0,0,0,0,0,0
"40",0,0,"0","0","{SPACE}","0","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,334,0,0,0,0,0,0,0,0,0,0,0
"41",0,0,"0","{SPACE}","0","{SPACE}","{SPACE}","0",0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,41,334,0,0,0,0,0,0,0,0,0,0,0
